policy_event_id,policy_id,customer_id,product_id,event_date,event_timestamp,event_type,event_reason,previous_policy_status,new_policy_status,previous_annual_premium,new_annual_premium,premium_change_pct,source_system
PEV_0000007079,POL_000006254,CUST_00003905,PROD_HOME_BASIC,2025-09-05,2025-09-05T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,331.19,,core_policy
PEV_0000007080,POL_000006255,CUST_00003906,PROD_LIFE_STANDARD,2022-05-27,2022-05-27T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,488.93,,core_policy
PEV_0000007081,POL_000006255,CUST_00003906,PROD_LIFE_STANDARD,2023-06-04,2023-06-04T09:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,488.93,488.93,0,core_policy
PEV_0000007082,POL_000006256,CUST_00003907,PROD_ACCIDENT_STANDARD,2021-09-08,2021-09-08T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,241.25,,core_policy
PEV_0000007083,POL_000006257,CUST_00003908,PROD_LIFE_STANDARD,2023-11-28,2023-11-28T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,387.23,,core_policy
PEV_0000007084,POL_000006258,CUST_00003908,PROD_AUTO_STANDARD,2025-11-02,2025-11-02T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,740.75,,core_policy
PEV_0000007085,POL_000006259,CUST_00003909,PROD_HEALTH_PREMIUM,2024-08-09,2024-08-09T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1650.81,,core_policy
PEV_0000007086,POL_000006260,CUST_00003909,PROD_HEALTH_STANDARD,2025-07-31,2025-07-31T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1029.6,,core_policy
PEV_0000007087,POL_000006261,CUST_00003910,PROD_LIFE_STANDARD,2025-09-12,2025-09-12T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,447.86,,core_policy
PEV_0000007088,POL_000006262,CUST_00003911,PROD_HEALTH_PREMIUM,2025-06-30,2025-06-30T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1761.12,,core_policy
PEV_0000007089,POL_000006263,CUST_00003912,PROD_TRAVEL_STANDARD,2022-10-03,2022-10-03T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,146.25,,core_policy
PEV_0000007090,POL_000006264,CUST_00003913,PROD_HOME_BASIC,2023-10-30,2023-10-30T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,279.72,,core_policy
PEV_0000007091,POL_000006265,CUST_00003914,PROD_ACCIDENT_STANDARD,2025-04-17,2025-04-17T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,228.16,,core_policy
PEV_0000007092,POL_000006266,CUST_00003914,PROD_HEALTH_PREMIUM,2023-11-10,2023-11-10T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1469.89,,core_policy
PEV_0000007093,POL_000006267,CUST_00003915,PROD_AUTO_BASIC,2024-09-02,2024-09-02T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,537.85,,core_policy
PEV_0000007094,POL_000006268,CUST_00003915,PROD_HOME_PREMIUM,2024-09-02,2024-09-02T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,865.24,,core_policy
PEV_0000007095,POL_000006269,CUST_00003916,PROD_PET_STANDARD,2023-08-28,2023-08-28T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,315.17,,core_policy
PEV_0000007096,POL_000006270,CUST_00003917,PROD_HEALTH_STANDARD,2023-02-14,2023-02-14T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1124.21,,core_policy
PEV_0000007097,POL_000006271,CUST_00003918,PROD_HEALTH_PREMIUM,2025-10-06,2025-10-06T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1806.2,,core_policy
PEV_0000007098,POL_000006272,CUST_00003919,PROD_TRAVEL_STANDARD,2025-07-13,2025-07-13T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,172.85,,core_policy
PEV_0000007099,POL_000006273,CUST_00003920,PROD_PET_STANDARD,2024-04-17,2024-04-17T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,409.94,,core_policy
PEV_0000007100,POL_000006274,CUST_00003921,PROD_LIFE_STANDARD,2024-03-11,2024-03-11T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,347.31,,core_policy
PEV_0000007101,POL_000006274,CUST_00003921,PROD_LIFE_STANDARD,2026-05-04,2026-05-04T11:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,347.31,347.31,0,core_policy
PEV_0000007102,POL_000006275,CUST_00003921,PROD_HEALTH_BASIC,2025-06-13,2025-06-13T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,756.67,,core_policy
PEV_0000007103,POL_000006275,CUST_00003921,PROD_HEALTH_BASIC,2026-03-13,2026-03-13T17:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,756.67,756.67,0,core_policy
PEV_0000007104,POL_000006276,CUST_00003922,PROD_HOME_PREMIUM,2023-07-20,2023-07-20T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,730.47,,core_policy
PEV_0000007105,POL_000006277,CUST_00003922,PROD_HEALTH_BASIC,2021-09-03,2021-09-03T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,728.86,,core_policy
PEV_0000007106,POL_000006278,CUST_00003923,PROD_ACCIDENT_STANDARD,2024-08-16,2024-08-16T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,268.63,,core_policy
PEV_0000007107,POL_000006279,CUST_00003924,PROD_LIFE_BASIC,2020-08-14,2020-08-14T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,228.82,,core_policy
PEV_0000007108,POL_000006280,CUST_00003924,PROD_HEALTH_BASIC,2021-06-09,2021-06-09T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,787.48,,core_policy
PEV_0000007109,POL_000006281,CUST_00003924,PROD_ACCIDENT_STANDARD,2024-10-27,2024-10-27T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,272.22,,core_policy
PEV_0000007110,POL_000006282,CUST_00003925,PROD_AUTO_BASIC,2022-09-14,2022-09-14T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,595.08,,core_policy
PEV_0000007111,POL_000006283,CUST_00003926,PROD_PET_STANDARD,2023-07-24,2023-07-24T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,323.88,,core_policy
PEV_0000007112,POL_000006284,CUST_00003927,PROD_AUTO_BASIC,2022-07-16,2022-07-16T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,477.24,,core_policy
PEV_0000007113,POL_000006285,CUST_00003927,PROD_LIFE_BASIC,2022-09-09,2022-09-09T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,240.39,,core_policy
PEV_0000007114,POL_000006285,CUST_00003927,PROD_LIFE_BASIC,2023-11-12,2023-11-12T11:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,240.39,240.39,0,core_policy
PEV_0000007115,POL_000006286,CUST_00003928,PROD_TRAVEL_STANDARD,2025-02-03,2025-02-03T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,142.19,,core_policy
PEV_0000007116,POL_000006287,CUST_00003928,PROD_AUTO_BASIC,2023-06-25,2023-06-25T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,542.14,,core_policy
PEV_0000007117,POL_000006288,CUST_00003928,PROD_LIFE_STANDARD,2025-08-29,2025-08-29T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,467.81,,core_policy
PEV_0000007118,POL_000006289,CUST_00003929,PROD_HOME_STANDARD,2023-02-09,2023-02-09T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,425.14,,core_policy
PEV_0000007119,POL_000006290,CUST_00003930,PROD_AUTO_STANDARD,2025-07-02,2025-07-02T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,627.77,,core_policy
PEV_0000007120,POL_000006291,CUST_00003931,PROD_TRAVEL_STANDARD,2024-02-06,2024-02-06T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,153.3,,core_policy
PEV_0000007121,POL_000006292,CUST_00003931,PROD_HOME_PREMIUM,2021-10-24,2021-10-24T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,769.85,,core_policy
PEV_0000007122,POL_000006293,CUST_00003931,PROD_AUTO_PREMIUM,2022-05-08,2022-05-08T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1256.18,,core_policy
PEV_0000007123,POL_000006294,CUST_00003932,PROD_AUTO_PREMIUM,2024-04-15,2024-04-15T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1215.4,,core_policy
PEV_0000007124,POL_000006295,CUST_00003932,PROD_AUTO_BASIC,2025-09-01,2025-09-01T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,495.09,,core_policy
PEV_0000007125,POL_000006296,CUST_00003933,PROD_HEALTH_STANDARD,2023-09-19,2023-09-19T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1000.68,,core_policy
PEV_0000007126,POL_000006297,CUST_00003933,PROD_HEALTH_BASIC,2025-03-25,2025-03-25T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,781.14,,core_policy
PEV_0000007127,POL_000006298,CUST_00003934,PROD_HEALTH_PREMIUM,2023-10-24,2023-10-24T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1754.15,,core_policy
PEV_0000007128,POL_000006299,CUST_00003935,PROD_HOME_PREMIUM,2023-08-26,2023-08-26T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,770.48,,core_policy
PEV_0000007129,POL_000006300,CUST_00003935,PROD_HEALTH_PREMIUM,2023-08-26,2023-08-26T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1684.37,,core_policy
PEV_0000007130,POL_000006300,CUST_00003935,PROD_HEALTH_PREMIUM,2025-06-06,2025-06-06T10:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,1684.37,1684.37,0,core_policy
PEV_0000007131,POL_000006301,CUST_00003935,PROD_AUTO_BASIC,2024-03-20,2024-03-20T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,558.6,,core_policy
PEV_0000007132,POL_000006302,CUST_00003936,PROD_HEALTH_STANDARD,2024-03-04,2024-03-04T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,960.5,,core_policy
PEV_0000007133,POL_000006303,CUST_00003936,PROD_AUTO_BASIC,2020-06-01,2020-06-01T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,508.51,,core_policy
PEV_0000007134,POL_000006304,CUST_00003937,PROD_HEALTH_STANDARD,2024-07-03,2024-07-03T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,886.02,,core_policy
PEV_0000007135,POL_000006305,CUST_00003938,PROD_HEALTH_BASIC,2022-12-23,2022-12-23T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,680.34,,core_policy
PEV_0000007136,POL_000006306,CUST_00003939,PROD_HEALTH_BASIC,2024-08-28,2024-08-28T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,707.57,,core_policy
PEV_0000007137,POL_000006307,CUST_00003939,PROD_TRAVEL_STANDARD,2024-08-28,2024-08-28T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,158.34,,core_policy
PEV_0000007138,POL_000006308,CUST_00003940,PROD_LIFE_PREMIUM,2025-07-26,2025-07-26T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,909.68,,core_policy
PEV_0000007139,POL_000006308,CUST_00003940,PROD_LIFE_PREMIUM,2025-11-27,2025-11-27T15:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,909.68,909.68,0,core_policy
PEV_0000007140,POL_000006309,CUST_00003941,PROD_AUTO_BASIC,2023-05-05,2023-05-05T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,534.12,,core_policy
PEV_0000007141,POL_000006310,CUST_00003942,PROD_PET_STANDARD,2025-03-26,2025-03-26T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,289.87,,core_policy
PEV_0000007142,POL_000006311,CUST_00003942,PROD_HOME_BASIC,2025-03-26,2025-03-26T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,336.02,,core_policy
PEV_0000007143,POL_000006312,CUST_00003943,PROD_TRAVEL_STANDARD,2020-08-12,2020-08-12T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,123.85,,core_policy
PEV_0000007144,POL_000006313,CUST_00003944,PROD_HEALTH_STANDARD,2023-11-14,2023-11-14T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1159.31,,core_policy
PEV_0000007145,POL_000006314,CUST_00003945,PROD_PET_STANDARD,2025-12-11,2025-12-11T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,406.79,,core_policy
PEV_0000007146,POL_000006315,CUST_00003946,PROD_HOME_STANDARD,2024-01-17,2024-01-17T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,556.78,,core_policy
PEV_0000007147,POL_000006316,CUST_00003947,PROD_PET_STANDARD,2025-09-20,2025-09-20T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,348.22,,core_policy
PEV_0000007148,POL_000006317,CUST_00003948,PROD_TRAVEL_STANDARD,2021-08-06,2021-08-06T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,175.94,,core_policy
PEV_0000007149,POL_000006318,CUST_00003949,PROD_HOME_BASIC,2025-10-19,2025-10-19T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,262.2,,core_policy
PEV_0000007150,POL_000006319,CUST_00003950,PROD_LIFE_BASIC,2022-11-25,2022-11-25T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,243.14,,core_policy
PEV_0000007151,POL_000006320,CUST_00003951,PROD_TRAVEL_STANDARD,2023-04-15,2023-04-15T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,167.94,,core_policy
PEV_0000007152,POL_000006321,CUST_00003952,PROD_TRAVEL_STANDARD,2024-10-30,2024-10-30T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,137.91,,core_policy
PEV_0000007153,POL_000006322,CUST_00003952,PROD_AUTO_BASIC,2025-04-17,2025-04-17T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,506.56,,core_policy
PEV_0000007154,POL_000006323,CUST_00003953,PROD_TRAVEL_STANDARD,2020-08-22,2020-08-22T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,135.16,,core_policy
PEV_0000007155,POL_000006324,CUST_00003953,PROD_AUTO_BASIC,2025-01-15,2025-01-15T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,527.81,,core_policy
PEV_0000007156,POL_000006325,CUST_00003954,PROD_HEALTH_STANDARD,2024-07-05,2024-07-05T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1066.95,,core_policy
PEV_0000007157,POL_000006326,CUST_00003954,PROD_TRAVEL_STANDARD,2024-11-18,2024-11-18T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,148.92,,core_policy
PEV_0000007158,POL_000006327,CUST_00003955,PROD_AUTO_STANDARD,2024-09-12,2024-09-12T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,641.23,,core_policy
PEV_0000007159,POL_000006328,CUST_00003955,PROD_AUTO_BASIC,2022-04-02,2022-04-02T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,534.75,,core_policy
PEV_0000007160,POL_000006329,CUST_00003956,PROD_HOME_STANDARD,2021-01-10,2021-01-10T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,530.34,,core_policy
PEV_0000007161,POL_000006330,CUST_00003957,PROD_HEALTH_BASIC,2021-05-27,2021-05-27T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,755.56,,core_policy
PEV_0000007162,POL_000006331,CUST_00003957,PROD_TRAVEL_STANDARD,2020-10-25,2020-10-25T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,126.35,,core_policy
PEV_0000007163,POL_000006332,CUST_00003957,PROD_LIFE_STANDARD,2021-05-29,2021-05-29T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,469.74,,core_policy
PEV_0000007164,POL_000006333,CUST_00003958,PROD_HEALTH_PREMIUM,2021-04-04,2021-04-04T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1328.65,,core_policy
PEV_0000007165,POL_000006333,CUST_00003958,PROD_HEALTH_PREMIUM,2024-10-12,2024-10-12T15:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,1328.65,1328.65,0,core_policy
PEV_0000007166,POL_000006334,CUST_00003959,PROD_HOME_STANDARD,2022-01-05,2022-01-05T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,437.17,,core_policy
PEV_0000007167,POL_000006335,CUST_00003959,PROD_TRAVEL_STANDARD,2023-11-23,2023-11-23T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,134.55,,core_policy
PEV_0000007168,POL_000006335,CUST_00003959,PROD_TRAVEL_STANDARD,2024-10-02,2024-10-02T08:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,134.55,134.55,0,core_policy
PEV_0000007169,POL_000006336,CUST_00003959,PROD_AUTO_PREMIUM,2020-08-22,2020-08-22T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1071.62,,core_policy
PEV_0000007170,POL_000006336,CUST_00003959,PROD_AUTO_PREMIUM,2021-11-04,2021-11-04T09:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,1071.62,1071.62,0,core_policy
PEV_0000007171,POL_000006337,CUST_00003959,PROD_HEALTH_STANDARD,2024-12-25,2024-12-25T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1113.79,,core_policy
PEV_0000007172,POL_000006338,CUST_00003960,PROD_LIFE_BASIC,2022-07-12,2022-07-12T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,239.8,,core_policy
PEV_0000007173,POL_000006339,CUST_00003961,PROD_LIFE_PREMIUM,2024-04-26,2024-04-26T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,983.52,,core_policy
PEV_0000007174,POL_000006340,CUST_00003961,PROD_LIFE_STANDARD,2025-08-13,2025-08-13T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,440.44,,core_policy
PEV_0000007175,POL_000006341,CUST_00003961,PROD_HEALTH_STANDARD,2024-03-03,2024-03-03T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,996.5,,core_policy
PEV_0000007176,POL_000006342,CUST_00003962,PROD_HOME_STANDARD,2025-02-08,2025-02-08T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,447.58,,core_policy
PEV_0000007177,POL_000006343,CUST_00003963,PROD_AUTO_PREMIUM,2025-07-01,2025-07-01T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1056.03,,core_policy
PEV_0000007178,POL_000006344,CUST_00003964,PROD_LIFE_PREMIUM,2022-09-04,2022-09-04T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1038.2,,core_policy
PEV_0000007179,POL_000006345,CUST_00003965,PROD_HOME_BASIC,2025-06-03,2025-06-03T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,291.26,,core_policy
PEV_0000007180,POL_000006346,CUST_00003966,PROD_HOME_STANDARD,2024-06-04,2024-06-04T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,500.01,,core_policy
PEV_0000007181,POL_000006346,CUST_00003966,PROD_HOME_STANDARD,2024-11-25,2024-11-25T18:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,500.01,500.01,0,core_policy
PEV_0000007182,POL_000006347,CUST_00003967,PROD_HEALTH_PREMIUM,2022-07-12,2022-07-12T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1564.37,,core_policy
PEV_0000007183,POL_000006348,CUST_00003967,PROD_HEALTH_STANDARD,2022-07-12,2022-07-12T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1096.79,,core_policy
PEV_0000007184,POL_000006349,CUST_00003967,PROD_HOME_STANDARD,2022-11-13,2022-11-13T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,489.63,,core_policy
PEV_0000007185,POL_000006350,CUST_00003968,PROD_LIFE_BASIC,2022-03-27,2022-03-27T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,219.23,,core_policy
PEV_0000007186,POL_000006351,CUST_00003968,PROD_PET_STANDARD,2022-03-27,2022-03-27T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,274.75,,core_policy
PEV_0000007187,POL_000006352,CUST_00003968,PROD_AUTO_PREMIUM,2022-03-27,2022-03-27T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1080.47,,core_policy
PEV_0000007188,POL_000006353,CUST_00003969,PROD_HOME_BASIC,2025-04-28,2025-04-28T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,338.02,,core_policy
PEV_0000007189,POL_000006354,CUST_00003970,PROD_AUTO_PREMIUM,2023-01-20,2023-01-20T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1172.32,,core_policy
PEV_0000007190,POL_000006355,CUST_00003970,PROD_HOME_BASIC,2022-05-04,2022-05-04T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,301.41,,core_policy
PEV_0000007191,POL_000006356,CUST_00003971,PROD_HEALTH_PREMIUM,2025-03-26,2025-03-26T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1671.22,,core_policy
PEV_0000007192,POL_000006357,CUST_00003972,PROD_HEALTH_STANDARD,2023-12-22,2023-12-22T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,855.23,,core_policy
PEV_0000007193,POL_000006358,CUST_00003973,PROD_AUTO_STANDARD,2023-04-15,2023-04-15T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,881.84,,core_policy
PEV_0000007194,POL_000006359,CUST_00003974,PROD_TRAVEL_STANDARD,2024-04-28,2024-04-28T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,153.6,,core_policy
PEV_0000007195,POL_000006360,CUST_00003975,PROD_HEALTH_STANDARD,2025-11-28,2025-11-28T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,987.55,,core_policy
PEV_0000007196,POL_000006361,CUST_00003976,PROD_AUTO_STANDARD,2021-06-07,2021-06-07T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,832.37,,core_policy
PEV_0000007197,POL_000006362,CUST_00003977,PROD_ACCIDENT_STANDARD,2024-04-01,2024-04-01T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,232.46,,core_policy
PEV_0000007198,POL_000006363,CUST_00003978,PROD_PET_STANDARD,2021-07-06,2021-07-06T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,358.85,,core_policy
PEV_0000007199,POL_000006364,CUST_00003979,PROD_HEALTH_BASIC,2021-02-12,2021-02-12T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,661.15,,core_policy
PEV_0000007200,POL_000006365,CUST_00003980,PROD_LIFE_PREMIUM,2023-09-25,2023-09-25T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,816.36,,core_policy
PEV_0000007201,POL_000006366,CUST_00003980,PROD_AUTO_PREMIUM,2022-12-30,2022-12-30T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,965.55,,core_policy
PEV_0000007202,POL_000006367,CUST_00003981,PROD_LIFE_STANDARD,2024-11-21,2024-11-21T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,526.68,,core_policy
PEV_0000007203,POL_000006368,CUST_00003981,PROD_HOME_PREMIUM,2024-11-21,2024-11-21T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,759.99,,core_policy
PEV_0000007204,POL_000006369,CUST_00003982,PROD_HEALTH_PREMIUM,2022-01-05,2022-01-05T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1650.77,,core_policy
PEV_0000007205,POL_000006370,CUST_00003982,PROD_AUTO_BASIC,2025-01-22,2025-01-22T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,418.08,,core_policy
PEV_0000007206,POL_000006371,CUST_00003983,PROD_LIFE_PREMIUM,2023-11-30,2023-11-30T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,865.79,,core_policy
PEV_0000007207,POL_000006372,CUST_00003983,PROD_HOME_PREMIUM,2022-01-24,2022-01-24T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,909.0,,core_policy
PEV_0000007208,POL_000006373,CUST_00003983,PROD_AUTO_BASIC,2022-07-08,2022-07-08T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,595.7,,core_policy
PEV_0000007209,POL_000006373,CUST_00003983,PROD_AUTO_BASIC,2024-10-04,2024-10-04T08:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,595.7,595.7,0,core_policy
PEV_0000007210,POL_000006374,CUST_00003984,PROD_HEALTH_BASIC,2025-03-25,2025-03-25T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,750.33,,core_policy
