quote_id,customer_id,product_id,channel_id,agent_id,quote_date,quoted_annual_premium,competitor_price_index,quote_status,converted_policy_id
QUO_0000002775,CUST_00005048,PROD_HOME_STANDARD,CH_EMAIL,,2024-12-01,419.93,1.1454,SENT,
QUO_0000002776,CUST_00005050,PROD_LIFE_PREMIUM,CH_EMAIL,,2023-03-07,881.52,0.8091,SENT,
QUO_0000002777,CUST_00005053,PROD_LIFE_BASIC,CH_EMAIL,,2025-06-16,233.9,0.9966,SENT,
QUO_0000002778,CUST_00005055,PROD_HOME_PREMIUM,CH_MOBILE,,2023-06-03,704.04,0.9492,ACCEPTED,
QUO_0000002779,CUST_00005056,PROD_HOME_BASIC,CH_MOBILE,,2025-10-24,357.26,0.8906,ACCEPTED,
QUO_0000002780,CUST_00005058,PROD_AUTO_BASIC,CH_MOBILE,,2025-05-10,529.24,0.7967,SENT,
QUO_0000002781,CUST_00005059,PROD_AUTO_BASIC,CH_MOBILE,,2025-10-05,515.99,1.0263,SENT,
QUO_0000002782,CUST_00005063,PROD_HEALTH_PREMIUM,CH_EMAIL,,2024-06-30,1442.45,1.02,DECLINED,
QUO_0000002783,CUST_00005065,PROD_AUTO_PREMIUM,CH_MOBILE,,2026-01-15,1306.38,0.7461,DECLINED,
QUO_0000002784,CUST_00005067,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2024-10-23,231.42,1.1132,EXPIRED,
QUO_0000002785,CUST_00005070,PROD_AUTO_PREMIUM,CH_MOBILE,,2025-06-27,1264.43,1.172,EXPIRED,
QUO_0000002786,CUST_00005071,PROD_HOME_BASIC,CH_MOBILE,,2025-04-28,271.96,0.9407,DECLINED,
QUO_0000002787,CUST_00005073,PROD_HOME_STANDARD,CH_MOBILE,,2024-08-29,522.99,0.8828,SENT,
QUO_0000002788,CUST_00005075,PROD_LIFE_PREMIUM,CH_EMAIL,,2023-07-28,747.52,1.0461,SENT,
QUO_0000002789,CUST_00005078,PROD_LIFE_PREMIUM,CH_EMAIL,,2026-01-02,831.04,1.1154,ACCEPTED,
QUO_0000002790,CUST_00005082,PROD_HEALTH_STANDARD,CH_EMAIL,,2026-01-06,962.25,1.156,SENT,
QUO_0000002791,CUST_00005083,PROD_AUTO_STANDARD,CH_MOBILE,,2025-09-01,754.11,0.9457,DECLINED,
QUO_0000002792,CUST_00005084,PROD_HEALTH_BASIC,CH_EMAIL,,2026-04-11,675.88,0.9108,DECLINED,
QUO_0000002793,CUST_00005086,PROD_HOME_STANDARD,CH_EMAIL,,2022-06-29,466.36,1.1774,DECLINED,
QUO_0000002794,CUST_00005088,PROD_LIFE_STANDARD,CH_CALL_CENTER,AGT_00147,2025-10-14,442.03,0.9022,EXPIRED,
QUO_0000002795,CUST_00005097,PROD_LIFE_PREMIUM,CH_EMAIL,,2026-06-19,1001.79,1.1046,SENT,
QUO_0000002796,CUST_00005098,PROD_HOME_STANDARD,CH_EMAIL,,2026-02-28,464.17,0.8603,DECLINED,
QUO_0000002797,CUST_00005099,PROD_TRAVEL_STANDARD,CH_MOBILE,,2026-01-29,152.26,0.9812,EXPIRED,
QUO_0000002798,CUST_00005101,PROD_PET_STANDARD,CH_MOBILE,,2025-05-10,343.22,0.9754,SENT,
QUO_0000002799,CUST_00005103,PROD_HEALTH_STANDARD,CH_MOBILE,,2024-03-17,1000.52,0.8981,SENT,
QUO_0000002800,CUST_00005104,PROD_LIFE_STANDARD,CH_EMAIL,,2023-02-24,430.08,0.8736,DECLINED,
QUO_0000002801,CUST_00005108,PROD_HEALTH_PREMIUM,CH_EMAIL,,2026-05-10,1426.3,1.153,DECLINED,
QUO_0000002802,CUST_00005109,PROD_HOME_PREMIUM,CH_EMAIL,,2025-01-10,874.35,1.0384,EXPIRED,
QUO_0000002803,CUST_00005114,PROD_LIFE_BASIC,CH_EMAIL,,2024-02-13,246.63,1.1116,SENT,
QUO_0000002804,CUST_00005115,PROD_HOME_BASIC,CH_CALL_CENTER,AGT_00126,2024-09-11,318.64,1.0692,DECLINED,
QUO_0000002805,CUST_00005118,PROD_LIFE_STANDARD,CH_MOBILE,,2024-10-05,371.3,0.8183,ACCEPTED,
QUO_0000002806,CUST_00005120,PROD_HOME_STANDARD,CH_EMAIL,,2021-07-13,430.54,0.9381,SENT,
QUO_0000002807,CUST_00005121,PROD_HEALTH_STANDARD,CH_CALL_CENTER,AGT_00114,2025-03-22,1026.89,0.8826,ACCEPTED,
QUO_0000002808,CUST_00005124,PROD_HOME_STANDARD,CH_BRANCH,AGT_00140,2026-01-24,442.67,1.0628,ACCEPTED,
QUO_0000002809,CUST_00005125,PROD_LIFE_PREMIUM,CH_MOBILE,,2025-01-23,942.71,1.1067,EXPIRED,
QUO_0000002810,CUST_00005129,PROD_HOME_BASIC,CH_MOBILE,,2025-07-15,288.71,1.0618,EXPIRED,
QUO_0000002811,CUST_00005130,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2026-01-12,199.25,0.8781,EXPIRED,
QUO_0000002812,CUST_00005132,PROD_HOME_BASIC,CH_MOBILE,,2025-12-24,299.33,1.0094,ACCEPTED,
QUO_0000002813,CUST_00005134,PROD_HEALTH_BASIC,CH_EMAIL,,2023-07-02,793.96,0.902,DECLINED,
QUO_0000002814,CUST_00005135,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2025-12-19,253.05,1.1811,EXPIRED,
QUO_0000002815,CUST_00005137,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2022-10-23,255.17,0.9727,EXPIRED,
QUO_0000002816,CUST_00005138,PROD_AUTO_PREMIUM,CH_EMAIL,,2025-03-27,1202.08,0.9513,ACCEPTED,
QUO_0000002817,CUST_00005139,PROD_HOME_BASIC,CH_EMAIL,,2024-01-06,300.59,0.7732,DECLINED,
QUO_0000002818,CUST_00005142,PROD_HEALTH_BASIC,CH_MOBILE,,2024-02-10,672.58,1.0406,SENT,
QUO_0000002819,CUST_00005143,PROD_PET_STANDARD,CH_MOBILE,,2025-02-08,330.55,1.0096,SENT,
QUO_0000002820,CUST_00005144,PROD_HOME_PREMIUM,CH_EMAIL,,2025-11-17,699.1,0.884,SENT,
QUO_0000002821,CUST_00005145,PROD_HOME_STANDARD,CH_MOBILE,,2025-02-25,563.06,0.9643,EXPIRED,
QUO_0000002822,CUST_00005146,PROD_HOME_STANDARD,CH_MOBILE,,2025-11-28,528.13,1.0279,ACCEPTED,
QUO_0000002823,CUST_00005147,PROD_LIFE_PREMIUM,CH_MOBILE,,2021-10-08,908.28,0.986,DECLINED,
QUO_0000002824,CUST_00005148,PROD_TRAVEL_STANDARD,CH_EMAIL,,2025-10-13,152.6,0.9575,EXPIRED,
QUO_0000002825,CUST_00005149,PROD_HEALTH_STANDARD,CH_EMAIL,,2024-11-27,873.87,0.875,EXPIRED,
QUO_0000002826,CUST_00005150,PROD_LIFE_PREMIUM,CH_EMAIL,,2026-01-27,833.54,0.9935,ACCEPTED,
QUO_0000002827,CUST_00005151,PROD_PET_STANDARD,CH_MOBILE,,2026-06-08,321.43,1.0802,SENT,
QUO_0000002828,CUST_00005152,PROD_HOME_STANDARD,CH_EMAIL,,2025-01-23,427.25,1.1322,SENT,
QUO_0000002829,CUST_00005153,PROD_LIFE_STANDARD,CH_EMAIL,,2023-03-05,377.17,0.8343,SENT,
QUO_0000002830,CUST_00005155,PROD_LIFE_BASIC,CH_MOBILE,,2023-05-14,247.35,1.01,ACCEPTED,
QUO_0000002831,CUST_00005156,PROD_AUTO_BASIC,CH_MOBILE,,2024-11-29,534.13,0.977,DECLINED,
QUO_0000002832,CUST_00005158,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2023-03-14,260.06,0.7874,DECLINED,
QUO_0000002833,CUST_00005159,PROD_AUTO_STANDARD,CH_EMAIL,,2025-06-09,767.79,0.9952,SENT,
QUO_0000002834,CUST_00005160,PROD_HEALTH_PREMIUM,CH_EMAIL,,2025-09-26,1558.81,1.0587,DECLINED,
QUO_0000002835,CUST_00005161,PROD_AUTO_STANDARD,CH_EMAIL,,2022-08-20,811.45,0.8041,DECLINED,
QUO_0000002836,CUST_00005162,PROD_AUTO_BASIC,CH_EMAIL,,2024-11-06,464.34,1.1317,SENT,
QUO_0000002837,CUST_00005163,PROD_LIFE_PREMIUM,CH_MOBILE,,2022-12-02,983.51,0.9636,SENT,
QUO_0000002838,CUST_00005164,PROD_HOME_BASIC,CH_MOBILE,,2025-03-07,341.69,0.9281,SENT,
QUO_0000002839,CUST_00005166,PROD_AUTO_STANDARD,CH_MOBILE,,2025-02-22,677.1,1.1187,ACCEPTED,
QUO_0000002840,CUST_00005169,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2025-02-23,205.72,1.1877,EXPIRED,
QUO_0000002841,CUST_00005170,PROD_HEALTH_PREMIUM,CH_EMAIL,,2026-02-28,1645.52,1.035,ACCEPTED,
QUO_0000002842,CUST_00005171,PROD_LIFE_BASIC,CH_MOBILE,,2026-03-04,231.63,1.1288,ACCEPTED,
QUO_0000002843,CUST_00005172,PROD_HOME_BASIC,CH_EMAIL,,2025-03-03,271.21,0.9529,EXPIRED,
QUO_0000002844,CUST_00005174,PROD_HOME_STANDARD,CH_EMAIL,,2025-08-05,540.26,0.8848,SENT,
QUO_0000002845,CUST_00005175,PROD_LIFE_PREMIUM,CH_MOBILE,,2023-01-05,929.41,1.0045,EXPIRED,
QUO_0000002846,CUST_00005176,PROD_LIFE_PREMIUM,CH_EMAIL,,2023-12-15,980.57,0.9845,DECLINED,
QUO_0000002847,CUST_00005177,PROD_HEALTH_BASIC,CH_EMAIL,,2023-10-23,769.59,1.0018,DECLINED,
QUO_0000002848,CUST_00005178,PROD_HEALTH_STANDARD,CH_EMAIL,,2025-07-04,1042.7,1.1267,EXPIRED,
QUO_0000002849,CUST_00005179,PROD_AUTO_BASIC,CH_MOBILE,,2024-03-05,582.71,1.1291,EXPIRED,
QUO_0000002850,CUST_00005180,PROD_HOME_STANDARD,CH_EMAIL,,2025-09-07,513.7,0.8706,SENT,
QUO_0000002851,CUST_00005183,PROD_AUTO_BASIC,CH_EMAIL,,2024-09-07,501.42,0.9629,EXPIRED,
QUO_0000002852,CUST_00005187,PROD_HEALTH_BASIC,CH_EMAIL,,2024-02-20,747.93,0.9286,ACCEPTED,
QUO_0000002853,CUST_00005190,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2026-04-11,203.98,1.0191,SENT,
QUO_0000002854,CUST_00005191,PROD_LIFE_PREMIUM,CH_MOBILE,,2026-04-19,953.92,1.2174,SENT,
QUO_0000002855,CUST_00005192,PROD_HEALTH_BASIC,CH_MOBILE,,2022-08-10,768.09,0.8984,SENT,
QUO_0000002856,CUST_00005193,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2026-04-27,251.14,0.7939,EXPIRED,
QUO_0000002857,CUST_00005194,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2025-06-20,215.34,1.1442,SENT,
QUO_0000002858,CUST_00005195,PROD_HEALTH_STANDARD,CH_MOBILE,,2024-03-24,1129.39,0.9591,DECLINED,
QUO_0000002859,CUST_00005197,PROD_HOME_STANDARD,CH_EMAIL,,2026-05-27,471.17,0.9754,ACCEPTED,
QUO_0000002860,CUST_00005198,PROD_PET_STANDARD,CH_EMAIL,,2025-09-09,320.41,0.7837,SENT,
QUO_0000002861,CUST_00005199,PROD_TRAVEL_STANDARD,CH_EMAIL,,2025-05-17,131.72,0.8536,DECLINED,
QUO_0000002862,CUST_00005200,PROD_HOME_BASIC,CH_MOBILE,,2025-01-14,301.43,1.1177,DECLINED,
QUO_0000002863,CUST_00005205,PROD_LIFE_STANDARD,CH_EMAIL,,2026-01-25,464.07,1.0583,SENT,
QUO_0000002864,CUST_00005207,PROD_LIFE_STANDARD,CH_MOBILE,,2025-12-20,435.56,1.1055,SENT,
QUO_0000002865,CUST_00005208,PROD_LIFE_BASIC,CH_MOBILE,,2024-11-16,279.73,1.2338,DECLINED,
QUO_0000002866,CUST_00005215,PROD_HEALTH_STANDARD,CH_MOBILE,,2026-02-17,887.39,1.0147,DECLINED,
QUO_0000002867,CUST_00005218,PROD_PET_STANDARD,CH_MOBILE,,2026-01-14,325.71,0.9409,EXPIRED,
QUO_0000002868,CUST_00005220,PROD_LIFE_PREMIUM,CH_WEB,,2025-12-13,831.43,0.901,DECLINED,
QUO_0000002869,CUST_00005221,PROD_TRAVEL_STANDARD,CH_EMAIL,,2026-04-05,136.42,0.88,ACCEPTED,
QUO_0000002870,CUST_00005223,PROD_PET_STANDARD,CH_MOBILE,,2023-11-03,391.81,1.1985,SENT,
QUO_0000002871,CUST_00005224,PROD_AUTO_PREMIUM,CH_EMAIL,,2025-07-01,1113.67,0.8983,SENT,
QUO_0000002872,CUST_00005225,PROD_LIFE_BASIC,CH_MOBILE,,2024-09-05,271.01,1.0482,SENT,
QUO_0000002873,CUST_00005227,PROD_HEALTH_STANDARD,CH_MOBILE,,2026-03-18,959.11,0.9856,SENT,
QUO_0000002874,CUST_00005234,PROD_HOME_BASIC,CH_EMAIL,,2025-01-07,351.02,1.1239,ACCEPTED,
QUO_0000002875,CUST_00005236,PROD_PET_STANDARD,CH_CALL_CENTER,AGT_00091,2024-07-27,379.35,1.0628,DECLINED,
QUO_0000002876,CUST_00005238,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2025-07-30,245.75,0.9254,DECLINED,
QUO_0000002877,CUST_00005239,PROD_HEALTH_PREMIUM,CH_EMAIL,,2021-08-16,1573.86,0.8307,SENT,
QUO_0000002878,CUST_00005240,PROD_PET_STANDARD,CH_EMAIL,,2025-06-22,321.82,0.8742,DECLINED,
QUO_0000002879,CUST_00005241,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2026-03-12,218.05,1.0088,EXPIRED,
QUO_0000002880,CUST_00005243,PROD_LIFE_STANDARD,CH_MOBILE,,2022-05-18,384.59,1.0132,DECLINED,
QUO_0000002881,CUST_00005244,PROD_AUTO_BASIC,CH_MOBILE,,2025-03-12,467.44,1.0717,DECLINED,
QUO_0000002882,CUST_00005245,PROD_LIFE_STANDARD,CH_EMAIL,,2023-10-17,460.35,0.7582,DECLINED,
QUO_0000002883,CUST_00005247,PROD_LIFE_PREMIUM,CH_EMAIL,,2023-06-29,925.14,1.1232,EXPIRED,
QUO_0000002884,CUST_00005248,PROD_HOME_PREMIUM,CH_MOBILE,,2025-12-15,862.73,0.8687,SENT,
QUO_0000002885,CUST_00005252,PROD_AUTO_STANDARD,CH_MOBILE,,2025-10-03,895.85,1.148,SENT,
QUO_0000002886,CUST_00005253,PROD_TRAVEL_STANDARD,CH_EMAIL,,2023-10-05,158.6,0.9671,DECLINED,
QUO_0000002887,CUST_00005256,PROD_LIFE_STANDARD,CH_MOBILE,,2024-05-21,426.6,0.9275,DECLINED,
QUO_0000002888,CUST_00005259,PROD_HEALTH_PREMIUM,CH_EMAIL,,2023-09-09,1405.52,1.1096,SENT,
QUO_0000002889,CUST_00005260,PROD_AUTO_STANDARD,CH_EMAIL,,2024-09-10,683.28,1.0928,SENT,
QUO_0000002890,CUST_00005261,PROD_HEALTH_BASIC,CH_EMAIL,,2021-07-20,651.98,0.838,SENT,
QUO_0000002891,CUST_00005263,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2025-10-26,263.55,1.0755,ACCEPTED,
QUO_0000002892,CUST_00005264,PROD_HEALTH_PREMIUM,CH_MOBILE,,2025-06-18,1593.03,0.8185,ACCEPTED,
QUO_0000002893,CUST_00005266,PROD_HEALTH_STANDARD,CH_MOBILE,,2023-09-25,1084.84,0.9878,SENT,
QUO_0000002894,CUST_00005267,PROD_HEALTH_PREMIUM,CH_EMAIL,,2023-02-27,1288.97,1.168,SENT,
QUO_0000002895,CUST_00005269,PROD_LIFE_PREMIUM,CH_EMAIL,,2026-03-13,890.39,1.0659,ACCEPTED,
QUO_0000002896,CUST_00005272,PROD_LIFE_STANDARD,CH_EMAIL,,2022-08-27,421.53,0.9357,EXPIRED,
QUO_0000002897,CUST_00005273,PROD_HEALTH_PREMIUM,CH_EMAIL,,2025-10-08,1395.46,1.0129,ACCEPTED,
QUO_0000002898,CUST_00005277,PROD_HOME_STANDARD,CH_MOBILE,,2023-03-06,421.18,0.8823,DECLINED,
QUO_0000002899,CUST_00005281,PROD_PET_STANDARD,CH_EMAIL,,2024-01-12,351.86,0.9438,SENT,
QUO_0000002900,CUST_00005282,PROD_HEALTH_STANDARD,CH_EMAIL,,2026-03-25,1070.13,0.6985,ACCEPTED,
QUO_0000002901,CUST_00005283,PROD_AUTO_BASIC,CH_MOBILE,,2025-10-06,528.35,1.1878,EXPIRED,
QUO_0000002902,CUST_00005284,PROD_LIFE_STANDARD,CH_CALL_CENTER,AGT_00128,2022-07-24,365.38,0.9046,EXPIRED,
QUO_0000002903,CUST_00005285,PROD_LIFE_PREMIUM,CH_EMAIL,,2025-09-11,816.4,0.65,DECLINED,
QUO_0000002904,CUST_00005287,PROD_PET_STANDARD,CH_EMAIL,,2023-12-17,336.9,1.0555,EXPIRED,
QUO_0000002905,CUST_00005288,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2023-04-02,233.79,1.1206,EXPIRED,
QUO_0000002906,CUST_00005291,PROD_AUTO_STANDARD,CH_EMAIL,,2024-08-02,861.79,1.0275,SENT,
QUO_0000002907,CUST_00005293,PROD_TRAVEL_STANDARD,CH_EMAIL,,2025-07-05,165.12,1.0704,DECLINED,
QUO_0000002908,CUST_00005294,PROD_PET_STANDARD,CH_EMAIL,,2024-04-25,350.34,0.9485,SENT,
QUO_0000002909,CUST_00005295,PROD_PET_STANDARD,CH_EMAIL,,2023-02-25,345.15,0.9339,DECLINED,
QUO_0000002910,CUST_00005296,PROD_HEALTH_BASIC,CH_MOBILE,,2024-06-04,613.45,1.206,DECLINED,
QUO_0000002911,CUST_00005299,PROD_HEALTH_PREMIUM,CH_MOBILE,,2024-03-08,1582.51,1.2959,EXPIRED,
QUO_0000002912,CUST_00005300,PROD_HEALTH_PREMIUM,CH_EMAIL,,2025-02-18,1415.3,0.916,SENT,
QUO_0000002913,CUST_00005301,PROD_LIFE_BASIC,CH_WEB,,2022-12-24,244.7,0.9534,SENT,
QUO_0000002914,CUST_00005302,PROD_AUTO_BASIC,CH_EMAIL,,2024-11-11,453.35,0.9184,EXPIRED,
QUO_0000002915,CUST_00005303,PROD_HOME_BASIC,CH_MOBILE,,2026-02-28,274.59,0.9187,ACCEPTED,
QUO_0000002916,CUST_00005304,PROD_TRAVEL_STANDARD,CH_MOBILE,,2025-10-05,161.61,1.032,SENT,
QUO_0000002917,CUST_00005308,PROD_HEALTH_BASIC,CH_EMAIL,,2025-03-10,628.08,0.9893,SENT,
QUO_0000002918,CUST_00005312,PROD_HOME_PREMIUM,CH_EMAIL,,2022-08-28,741.08,1.0383,DECLINED,
QUO_0000002919,CUST_00005313,PROD_HOME_STANDARD,CH_EMAIL,,2025-08-26,523.76,0.9358,EXPIRED,
QUO_0000002920,CUST_00005314,PROD_LIFE_BASIC,CH_EMAIL,,2025-02-24,254.57,0.9122,SENT,
QUO_0000002921,CUST_00005315,PROD_HOME_STANDARD,CH_MOBILE,,2026-04-12,516.68,1.3084,DECLINED,
QUO_0000002922,CUST_00005316,PROD_HOME_STANDARD,CH_EMAIL,,2026-06-22,539.81,0.6966,ACCEPTED,
QUO_0000002923,CUST_00005317,PROD_HEALTH_PREMIUM,CH_MOBILE,,2025-08-03,1607.17,1.1432,SENT,
QUO_0000002924,CUST_00005319,PROD_HOME_PREMIUM,CH_MOBILE,,2025-11-23,715.56,1.1878,SENT,
QUO_0000002925,CUST_00005320,PROD_LIFE_PREMIUM,CH_CALL_CENTER,AGT_00100,2024-03-11,934.39,0.7812,SENT,
QUO_0000002926,CUST_00005322,PROD_AUTO_PREMIUM,CH_MOBILE,,2023-11-02,1131.1,1.0703,EXPIRED,
QUO_0000002927,CUST_00005324,PROD_HEALTH_PREMIUM,CH_EMAIL,,2024-10-11,1703.47,1.0953,ACCEPTED,
QUO_0000002928,CUST_00005326,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2024-04-28,220.47,0.821,SENT,
QUO_0000002929,CUST_00005327,PROD_HEALTH_BASIC,CH_MOBILE,,2025-07-28,648.88,0.8614,SENT,
QUO_0000002930,CUST_00005332,PROD_HOME_BASIC,CH_EMAIL,,2022-01-14,274.87,0.8369,DECLINED,
QUO_0000002931,CUST_00005333,PROD_AUTO_BASIC,CH_MOBILE,,2023-11-06,518.95,0.7828,DECLINED,
QUO_0000002932,CUST_00005334,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,AGT_00100,2025-09-07,250.3,1.0187,SENT,
QUO_0000002933,CUST_00005337,PROD_AUTO_STANDARD,CH_MOBILE,,2024-12-22,834.63,1.1593,DECLINED,
QUO_0000002934,CUST_00005338,PROD_HOME_PREMIUM,CH_EMAIL,,2021-10-19,883.78,0.6502,DECLINED,
QUO_0000002935,CUST_00005339,PROD_ACCIDENT_STANDARD,CH_MOBILE,,2026-02-26,226.34,1.1561,ACCEPTED,
QUO_0000002936,CUST_00005342,PROD_AUTO_PREMIUM,CH_EMAIL,,2026-06-21,970.04,0.8504,SENT,
QUO_0000002937,CUST_00005343,PROD_HEALTH_STANDARD,CH_EMAIL,,2024-06-17,923.71,0.7878,SENT,
QUO_0000002938,CUST_00005346,PROD_LIFE_STANDARD,CH_MOBILE,,2025-11-02,461.13,1.0855,SENT,
QUO_0000002939,CUST_00005348,PROD_HOME_STANDARD,CH_EMAIL,,2021-08-07,478.46,0.8877,DECLINED,
QUO_0000002940,CUST_00005350,PROD_HOME_STANDARD,CH_MOBILE,,2024-09-08,487.67,0.9502,DECLINED,
QUO_0000002941,CUST_00005353,PROD_HEALTH_PREMIUM,CH_EMAIL,,2024-07-08,1542.67,1.0,SENT,
QUO_0000002942,CUST_00005355,PROD_AUTO_STANDARD,CH_EMAIL,,2025-07-08,695.43,1.0517,SENT,
QUO_0000002943,CUST_00005357,PROD_AUTO_BASIC,CH_EMAIL,,2026-02-10,514.99,0.7608,DECLINED,
QUO_0000002944,CUST_00005358,PROD_HEALTH_BASIC,CH_EMAIL,,2026-03-17,787.52,1.0037,ACCEPTED,
QUO_0000002945,CUST_00005359,PROD_PET_STANDARD,CH_EMAIL,,2023-07-21,383.2,0.7388,DECLINED,
QUO_0000002946,CUST_00005361,PROD_AUTO_PREMIUM,CH_EMAIL,,2024-11-12,1247.43,1.0125,ACCEPTED,
QUO_0000002947,CUST_00005362,PROD_AUTO_BASIC,CH_EMAIL,,2023-04-27,548.36,1.0864,SENT,
QUO_0000002948,CUST_00005365,PROD_LIFE_STANDARD,CH_MOBILE,,2023-12-11,387.64,1.1528,ACCEPTED,
QUO_0000002949,CUST_00005366,PROD_HEALTH_BASIC,CH_MOBILE,,2023-04-13,741.4,0.9904,DECLINED,
QUO_0000002950,CUST_00005375,PROD_HEALTH_BASIC,CH_MOBILE,,2026-06-16,753.52,0.9594,SENT,
QUO_0000002951,CUST_00005376,PROD_HEALTH_BASIC,CH_MOBILE,,2025-08-23,619.74,1.0978,SENT,
QUO_0000002952,CUST_00005379,PROD_AUTO_BASIC,CH_EMAIL,,2026-01-17,455.44,1.159,DECLINED,
QUO_0000002953,CUST_00005381,PROD_HEALTH_BASIC,CH_EMAIL,,2025-11-02,652.84,0.8784,ACCEPTED,
QUO_0000002954,CUST_00005382,PROD_HEALTH_PREMIUM,CH_BRANCH,AGT_00161,2024-10-26,1685.98,1.2091,SENT,
QUO_0000002955,CUST_00005384,PROD_LIFE_PREMIUM,CH_MOBILE,,2022-10-12,990.3,1.1012,SENT,
QUO_0000002956,CUST_00005386,PROD_HOME_PREMIUM,CH_MOBILE,,2025-09-16,714.61,1.0995,DECLINED,
QUO_0000002957,CUST_00005387,PROD_LIFE_STANDARD,CH_MOBILE,,2024-03-19,486.53,1.2156,ACCEPTED,
QUO_0000002958,CUST_00005389,PROD_LIFE_STANDARD,CH_EMAIL,,2024-11-26,443.94,0.9645,ACCEPTED,
QUO_0000002959,CUST_00005391,PROD_HOME_BASIC,CH_EMAIL,,2025-09-14,333.15,0.9693,EXPIRED,
QUO_0000002960,CUST_00005392,PROD_HOME_BASIC,CH_EMAIL,,2024-05-07,294.87,1.1586,DECLINED,
QUO_0000002961,CUST_00005393,PROD_PET_STANDARD,CH_MOBILE,,2025-06-11,339.62,0.7637,SENT,
QUO_0000002962,CUST_00005394,PROD_HOME_STANDARD,CH_EMAIL,,2023-01-12,493.75,0.9815,ACCEPTED,
QUO_0000002963,CUST_00005396,PROD_LIFE_STANDARD,CH_MOBILE,,2024-12-10,443.51,0.9299,ACCEPTED,
QUO_0000002964,CUST_00005398,PROD_AUTO_STANDARD,CH_EMAIL,,2023-12-05,686.0,1.0928,DECLINED,
QUO_0000002965,CUST_00005403,PROD_HOME_BASIC,CH_EMAIL,,2023-01-29,309.92,0.9628,DECLINED,
QUO_0000002966,CUST_00005405,PROD_HEALTH_PREMIUM,CH_MOBILE,,2022-03-22,1571.22,0.9358,DECLINED,
QUO_0000002967,CUST_00005406,PROD_AUTO_STANDARD,CH_WEB,,2024-11-30,844.96,1.0832,DECLINED,
QUO_0000002968,CUST_00005410,PROD_HOME_STANDARD,CH_MOBILE,,2025-10-09,473.51,0.9471,SENT,
QUO_0000002969,CUST_00005411,PROD_AUTO_BASIC,CH_EMAIL,,2025-11-04,558.36,0.9212,DECLINED,
QUO_0000002970,CUST_00005412,PROD_LIFE_BASIC,CH_EMAIL,,2023-09-04,246.62,0.917,ACCEPTED,
QUO_0000002971,CUST_00005413,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2024-06-19,251.59,1.0684,DECLINED,
QUO_0000002972,CUST_00005415,PROD_HEALTH_PREMIUM,CH_MOBILE,,2022-10-05,1515.32,1.003,DECLINED,
QUO_0000002973,CUST_00005416,PROD_AUTO_BASIC,CH_MOBILE,,2025-05-05,593.03,0.9747,DECLINED,
QUO_0000002974,CUST_00005418,PROD_LIFE_PREMIUM,CH_MOBILE,,2023-08-04,771.03,0.9246,SENT,
QUO_0000002975,CUST_00005419,PROD_HOME_STANDARD,CH_EMAIL,,2024-12-23,502.83,1.0198,EXPIRED,
QUO_0000002976,CUST_00005420,PROD_AUTO_BASIC,CH_EMAIL,,2023-12-09,531.52,0.9321,ACCEPTED,
QUO_0000002977,CUST_00005421,PROD_TRAVEL_STANDARD,CH_WEB,,2026-06-11,153.03,0.8507,SENT,
QUO_0000002978,CUST_00005423,PROD_ACCIDENT_STANDARD,CH_EMAIL,,2025-04-24,267.39,1.1532,SENT,
QUO_0000002979,CUST_00005425,PROD_LIFE_BASIC,CH_MOBILE,,2023-07-08,224.17,1.1595,DECLINED,
QUO_0000002980,CUST_00005427,PROD_PET_STANDARD,CH_MOBILE,,2023-12-20,383.69,0.9813,DECLINED,
QUO_0000002981,CUST_00005428,PROD_HOME_PREMIUM,CH_MOBILE,,2023-12-17,846.5,1.1204,ACCEPTED,
QUO_0000002982,CUST_00005429,PROD_TRAVEL_STANDARD,CH_MOBILE,,2024-09-03,135.03,0.8709,ACCEPTED,
QUO_0000002983,CUST_00005430,PROD_PET_STANDARD,CH_EMAIL,,2025-05-31,293.29,0.9214,EXPIRED,
QUO_0000002984,CUST_00005431,PROD_HOME_PREMIUM,CH_EMAIL,,2026-02-11,886.56,1.1431,SENT,
QUO_0000002985,CUST_00005432,PROD_HEALTH_BASIC,CH_EMAIL,,2025-10-05,673.1,0.7642,SENT,
QUO_0000002986,CUST_00005433,PROD_HOME_PREMIUM,CH_BRANCH,AGT_00072,2025-05-29,706.63,0.8113,EXPIRED,
QUO_0000002987,CUST_00005434,PROD_HOME_PREMIUM,CH_EMAIL,,2023-02-05,680.32,0.9498,SENT,
