campaign_contact_id,campaign_id,customer_id,policy_id,channel_id,campaign_type,campaign_name,contact_datetime,contact_year,opened_flag,clicked_flag,responded_flag,converted_flag,offer_id
CMPCT_00000009843,CMP_2025_CROSS_SELL,CUST_00004375,POL_000007016,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-12-26T09:00:00+00:00,2025,true,true,false,false,OFF_CROSS_SELL_2025
CMPCT_00000009844,CMP_2026_UPSELL,CUST_00004375,POL_000007016,CH_EMAIL,UPSELL,Upsell France 2026,2026-09-20T18:00:00+00:00,2026,false,false,false,false,OFF_UPSELL_2026
CMPCT_00000009845,CMP_2024_RENEWAL,CUST_00004376,POL_000007017,CH_EMAIL,RENEWAL,Renewal France 2024,2024-01-14T18:00:00+00:00,2024,true,true,false,false,OFF_RENEWAL_2024
CMPCT_00000009846,CMP_2025_CROSS_SELL,CUST_00004376,POL_000007017,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-01-19T13:00:00+00:00,2025,false,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000009847,CMP_2026_RENEWAL,CUST_00004376,POL_000007018,CH_EMAIL,RENEWAL,Renewal France 2026,2026-10-05T16:00:00+00:00,2026,false,false,false,false,OFF_RENEWAL_2026
CMPCT_00000009848,CMP_2021_UPSELL,CUST_00004377,POL_000007019,CH_EMAIL,UPSELL,Upsell France 2021,2021-08-21T13:00:00+00:00,2021,false,false,false,false,OFF_UPSELL_2021
CMPCT_00000009849,CMP_2023_RENEWAL,CUST_00004377,POL_000007019,CH_EMAIL,RENEWAL,Renewal France 2023,2023-12-08T08:00:00+00:00,2023,true,false,false,false,OFF_RENEWAL_2023
CMPCT_00000009850,CMP_2024_RETENTION,CUST_00004377,POL_000007019,CH_EMAIL,RETENTION,Retention France 2024,2024-08-04T08:00:00+00:00,2024,true,false,false,false,OFF_RETENTION_2024
CMPCT_00000009851,CMP_2025_RETENTION,CUST_00004377,POL_000007019,CH_EMAIL,RETENTION,Retention France 2025,2025-01-15T12:00:00+00:00,2025,false,false,false,false,OFF_RETENTION_2025
CMPCT_00000009852,CMP_2022_CROSS_SELL,CUST_00004378,POL_000007021,CH_EMAIL,CROSS_SELL,Cross_Sell France 2022,2022-08-14T18:00:00+00:00,2022,true,true,false,false,OFF_CROSS_SELL_2022
CMPCT_00000009853,CMP_2023_CROSS_SELL,CUST_00004378,POL_000007021,CH_EMAIL,CROSS_SELL,Cross_Sell France 2023,2023-05-18T16:00:00+00:00,2023,false,false,false,false,OFF_CROSS_SELL_2023
CMPCT_00000009854,CMP_2024_RENEWAL,CUST_00004378,POL_000007021,CH_EMAIL,RENEWAL,Renewal France 2024,2024-04-14T10:00:00+00:00,2024,true,true,true,false,OFF_RENEWAL_2024
CMPCT_00000009855,CMP_2026_CROSS_SELL,CUST_00004378,POL_000007021,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-08-26T16:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000009856,CMP_2021_CROSS_SELL,CUST_00004379,POL_000007023,CH_EMAIL,CROSS_SELL,Cross_Sell France 2021,2021-02-08T17:00:00+00:00,2021,true,false,false,false,OFF_CROSS_SELL_2021
CMPCT_00000009857,CMP_2021_RENEWAL,CUST_00004380,POL_000007027,CH_EMAIL,RENEWAL,Renewal France 2021,2021-03-19T09:00:00+00:00,2021,true,true,true,false,OFF_RENEWAL_2021
CMPCT_00000009858,CMP_2022_RENEWAL,CUST_00004380,POL_000007027,CH_EMAIL,RENEWAL,Renewal France 2022,2022-01-04T13:00:00+00:00,2022,true,false,false,false,OFF_RENEWAL_2022
CMPCT_00000009859,CMP_2024_CROSS_SELL,CUST_00004380,POL_000007025,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-12-10T14:00:00+00:00,2024,true,true,false,false,OFF_CROSS_SELL_2024
CMPCT_00000009860,CMP_2026_UPSELL,CUST_00004380,POL_000007025,CH_EMAIL,UPSELL,Upsell France 2026,2026-11-10T17:00:00+00:00,2026,true,false,false,false,OFF_UPSELL_2026
CMPCT_00000009861,CMP_2022_CROSS_SELL,CUST_00004382,POL_000007030,CH_EMAIL,CROSS_SELL,Cross_Sell France 2022,2022-11-14T19:00:00+00:00,2022,false,false,false,false,OFF_CROSS_SELL_2022
CMPCT_00000009862,CMP_2023_RENEWAL,CUST_00004382,POL_000007030,CH_EMAIL,RENEWAL,Renewal France 2023,2023-01-17T19:00:00+00:00,2023,true,false,false,false,OFF_RENEWAL_2023
CMPCT_00000009863,CMP_2024_UPSELL,CUST_00004382,POL_000007030,CH_EMAIL,UPSELL,Upsell France 2024,2024-03-23T08:00:00+00:00,2024,false,false,false,false,OFF_UPSELL_2024
CMPCT_00000009864,CMP_2026_CROSS_SELL,CUST_00004382,POL_000007030,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-05-21T09:00:00+00:00,2026,true,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000009865,CMP_2025_RETENTION,CUST_00004383,POL_000007036,CH_EMAIL,RETENTION,Retention France 2025,2025-03-04T15:00:00+00:00,2025,true,false,false,false,OFF_RETENTION_2025
CMPCT_00000009866,CMP_2026_UPSELL,CUST_00004383,POL_000007034,CH_EMAIL,UPSELL,Upsell France 2026,2026-02-08T17:00:00+00:00,2026,true,false,false,false,OFF_UPSELL_2026
CMPCT_00000009867,CMP_2025_CROSS_SELL,CUST_00004384,POL_000007037,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-03-06T11:00:00+00:00,2025,true,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000009868,CMP_2021_RENEWAL,CUST_00004385,POL_000007038,CH_EMAIL,RENEWAL,Renewal France 2021,2021-10-11T13:00:00+00:00,2021,true,false,false,false,OFF_RENEWAL_2021
CMPCT_00000009869,CMP_2023_RETENTION,CUST_00004385,POL_000007038,CH_EMAIL,RETENTION,Retention France 2023,2023-09-09T10:00:00+00:00,2023,false,false,false,false,OFF_RETENTION_2023
CMPCT_00000009870,CMP_2024_CROSS_SELL,CUST_00004385,POL_000007038,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-02-20T10:00:00+00:00,2024,true,false,false,false,OFF_CROSS_SELL_2024
CMPCT_00000009871,CMP_2025_CROSS_SELL,CUST_00004385,POL_000007038,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-01-16T19:00:00+00:00,2025,false,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000009872,CMP_2022_CROSS_SELL,CUST_00004386,POL_000007040,CH_EMAIL,CROSS_SELL,Cross_Sell France 2022,2022-06-15T12:00:00+00:00,2022,true,false,false,false,OFF_CROSS_SELL_2022
CMPCT_00000009873,CMP_2024_RETENTION,CUST_00004386,POL_000007042,CH_EMAIL,RETENTION,Retention France 2024,2024-07-01T13:00:00+00:00,2024,false,false,false,false,OFF_RETENTION_2024
CMPCT_00000009874,CMP_2025_UPSELL,CUST_00004386,POL_000007039,CH_EMAIL,UPSELL,Upsell France 2025,2025-03-16T09:00:00+00:00,2025,true,false,false,false,OFF_UPSELL_2025
CMPCT_00000009875,CMP_2026_RENEWAL,CUST_00004386,POL_000007039,CH_EMAIL,RENEWAL,Renewal France 2026,2026-02-09T11:00:00+00:00,2026,false,false,false,false,OFF_RENEWAL_2026
CMPCT_00000009876,CMP_2026_UPSELL,CUST_00004387,POL_000007043,CH_EMAIL,UPSELL,Upsell France 2026,2026-08-11T09:00:00+00:00,2026,true,false,false,false,OFF_UPSELL_2026
CMPCT_00000009877,CMP_2024_RENEWAL,CUST_00004388,POL_000007044,CH_EMAIL,RENEWAL,Renewal France 2024,2024-08-01T09:00:00+00:00,2024,false,false,false,false,OFF_RENEWAL_2024
CMPCT_00000009878,CMP_2026_RETENTION,CUST_00004388,POL_000007044,CH_EMAIL,RETENTION,Retention France 2026,2026-02-17T11:00:00+00:00,2026,false,false,false,false,OFF_RETENTION_2026
CMPCT_00000009879,CMP_2023_RETENTION,CUST_00004389,POL_000007045,CH_EMAIL,RETENTION,Retention France 2023,2023-01-26T10:00:00+00:00,2023,true,true,false,false,OFF_RETENTION_2023
CMPCT_00000009880,CMP_2024_RETENTION,CUST_00004389,POL_000007045,CH_EMAIL,RETENTION,Retention France 2024,2024-06-04T11:00:00+00:00,2024,true,false,false,false,OFF_RETENTION_2024
CMPCT_00000009881,CMP_2025_CROSS_SELL,CUST_00004390,POL_000007046,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-11-09T17:00:00+00:00,2025,true,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000009882,CMP_2026_RENEWAL,CUST_00004390,POL_000007046,CH_EMAIL,RENEWAL,Renewal France 2026,2026-06-04T12:00:00+00:00,2026,true,false,false,false,OFF_RENEWAL_2026
CMPCT_00000009883,CMP_2023_RENEWAL,CUST_00004392,POL_000007051,CH_EMAIL,RENEWAL,Renewal France 2023,2023-06-10T13:00:00+00:00,2023,false,false,false,false,OFF_RENEWAL_2023
CMPCT_00000009884,CMP_2025_RENEWAL,CUST_00004392,POL_000007051,CH_EMAIL,RENEWAL,Renewal France 2025,2025-04-09T18:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009885,CMP_2026_CROSS_SELL,CUST_00004392,POL_000007051,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-12-01T19:00:00+00:00,2026,true,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000009886,CMP_2024_RENEWAL,CUST_00004393,POL_000007052,CH_EMAIL,RENEWAL,Renewal France 2024,2024-06-16T10:00:00+00:00,2024,false,false,false,false,OFF_RENEWAL_2024
CMPCT_00000009887,CMP_2026_RETENTION,CUST_00004393,POL_000007052,CH_EMAIL,RETENTION,Retention France 2026,2026-02-10T10:00:00+00:00,2026,true,false,false,false,OFF_RETENTION_2026
CMPCT_00000009888,CMP_2021_RETENTION,CUST_00004394,POL_000007053,CH_EMAIL,RETENTION,Retention France 2021,2021-09-13T14:00:00+00:00,2021,true,true,false,false,OFF_RETENTION_2021
CMPCT_00000009889,CMP_2022_RETENTION,CUST_00004394,POL_000007053,CH_EMAIL,RETENTION,Retention France 2022,2022-03-17T13:00:00+00:00,2022,false,false,false,false,OFF_RETENTION_2022
CMPCT_00000009890,CMP_2023_CROSS_SELL,CUST_00004394,POL_000007053,CH_EMAIL,CROSS_SELL,Cross_Sell France 2023,2023-12-24T10:00:00+00:00,2023,true,false,false,false,OFF_CROSS_SELL_2023
CMPCT_00000009891,CMP_2024_RETENTION,CUST_00004394,POL_000007053,CH_EMAIL,RETENTION,Retention France 2024,2024-08-05T18:00:00+00:00,2024,true,true,true,false,OFF_RETENTION_2024
CMPCT_00000009892,CMP_2026_RENEWAL,CUST_00004394,POL_000007053,CH_EMAIL,RENEWAL,Renewal France 2026,2026-03-20T09:00:00+00:00,2026,false,false,false,false,OFF_RENEWAL_2026
CMPCT_00000009893,CMP_2022_CROSS_SELL,CUST_00004395,POL_000007054,CH_EMAIL,CROSS_SELL,Cross_Sell France 2022,2022-06-15T17:00:00+00:00,2022,false,false,false,false,OFF_CROSS_SELL_2022
CMPCT_00000009894,CMP_2025_RENEWAL,CUST_00004395,POL_000007054,CH_EMAIL,RENEWAL,Renewal France 2025,2025-08-08T19:00:00+00:00,2025,true,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009895,CMP_2026_RENEWAL,CUST_00004395,POL_000007055,CH_EMAIL,RENEWAL,Renewal France 2026,2026-09-13T16:00:00+00:00,2026,true,false,false,false,OFF_RENEWAL_2026
CMPCT_00000009896,CMP_2024_RENEWAL,CUST_00004396,POL_000007056,CH_EMAIL,RENEWAL,Renewal France 2024,2024-01-12T16:00:00+00:00,2024,true,true,false,false,OFF_RENEWAL_2024
CMPCT_00000009897,CMP_2022_RENEWAL,CUST_00004397,POL_000007057,CH_EMAIL,RENEWAL,Renewal France 2022,2022-07-18T18:00:00+00:00,2022,true,false,false,false,OFF_RENEWAL_2022
CMPCT_00000009898,CMP_2025_CROSS_SELL,CUST_00004398,POL_000007058,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-08-08T12:00:00+00:00,2025,false,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000009899,CMP_2022_CROSS_SELL,CUST_00004399,POL_000007059,CH_EMAIL,CROSS_SELL,Cross_Sell France 2022,2022-07-24T11:00:00+00:00,2022,true,true,false,false,OFF_CROSS_SELL_2022
CMPCT_00000009900,CMP_2023_RENEWAL,CUST_00004399,POL_000007059,CH_EMAIL,RENEWAL,Renewal France 2023,2023-07-08T09:00:00+00:00,2023,true,false,false,false,OFF_RENEWAL_2023
CMPCT_00000009901,CMP_2024_UPSELL,CUST_00004399,POL_000007059,CH_EMAIL,UPSELL,Upsell France 2024,2024-11-24T08:00:00+00:00,2024,true,true,true,true,OFF_UPSELL_2024
CMPCT_00000009902,CMP_2026_RENEWAL,CUST_00004399,POL_000007059,CH_EMAIL,RENEWAL,Renewal France 2026,2026-04-05T18:00:00+00:00,2026,false,false,false,false,OFF_RENEWAL_2026
CMPCT_00000009903,CMP_2025_RETENTION,CUST_00004400,POL_000007061,CH_EMAIL,RETENTION,Retention France 2025,2025-11-09T09:00:00+00:00,2025,true,false,false,false,OFF_RETENTION_2025
CMPCT_00000009904,CMP_2024_UPSELL,CUST_00004401,POL_000007063,CH_EMAIL,UPSELL,Upsell France 2024,2024-02-04T13:00:00+00:00,2024,true,false,false,false,OFF_UPSELL_2024
CMPCT_00000009905,CMP_2025_RETENTION,CUST_00004401,POL_000007063,CH_EMAIL,RETENTION,Retention France 2025,2025-07-24T13:00:00+00:00,2025,true,false,false,false,OFF_RETENTION_2025
CMPCT_00000009906,CMP_2025_RENEWAL,CUST_00004402,POL_000007064,CH_EMAIL,RENEWAL,Renewal France 2025,2025-04-22T08:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009907,CMP_2026_RENEWAL,CUST_00004402,POL_000007064,CH_EMAIL,RENEWAL,Renewal France 2026,2026-06-25T19:00:00+00:00,2026,false,false,false,false,OFF_RENEWAL_2026
CMPCT_00000009908,CMP_2022_CROSS_SELL,CUST_00004403,POL_000007065,CH_EMAIL,CROSS_SELL,Cross_Sell France 2022,2022-02-02T08:00:00+00:00,2022,true,false,false,false,OFF_CROSS_SELL_2022
CMPCT_00000009909,CMP_2023_RETENTION,CUST_00004403,POL_000007065,CH_EMAIL,RETENTION,Retention France 2023,2023-04-02T17:00:00+00:00,2023,true,false,false,false,OFF_RETENTION_2023
CMPCT_00000009910,CMP_2024_RENEWAL,CUST_00004403,POL_000007065,CH_EMAIL,RENEWAL,Renewal France 2024,2024-03-09T10:00:00+00:00,2024,true,false,false,false,OFF_RENEWAL_2024
CMPCT_00000009911,CMP_2026_RENEWAL,CUST_00004403,POL_000007065,CH_EMAIL,RENEWAL,Renewal France 2026,2026-06-05T10:00:00+00:00,2026,false,false,false,false,OFF_RENEWAL_2026
CMPCT_00000009912,CMP_2020_RENEWAL,CUST_00004404,POL_000007067,CH_EMAIL,RENEWAL,Renewal France 2020,2020-11-16T08:00:00+00:00,2020,false,false,false,false,OFF_RENEWAL_2020
CMPCT_00000009913,CMP_2021_RENEWAL,CUST_00004404,POL_000007068,CH_EMAIL,RENEWAL,Renewal France 2021,2021-08-06T09:00:00+00:00,2021,false,false,false,false,OFF_RENEWAL_2021
CMPCT_00000009914,CMP_2022_RETENTION,CUST_00004404,POL_000007066,CH_EMAIL,RETENTION,Retention France 2022,2022-07-23T16:00:00+00:00,2022,true,false,false,false,OFF_RETENTION_2022
CMPCT_00000009915,CMP_2023_CROSS_SELL,CUST_00004404,POL_000007068,CH_EMAIL,CROSS_SELL,Cross_Sell France 2023,2023-04-06T13:00:00+00:00,2023,true,false,false,false,OFF_CROSS_SELL_2023
CMPCT_00000009916,CMP_2024_RENEWAL,CUST_00004404,POL_000007067,CH_EMAIL,RENEWAL,Renewal France 2024,2024-07-22T15:00:00+00:00,2024,true,false,false,false,OFF_RENEWAL_2024
CMPCT_00000009917,CMP_2025_UPSELL,CUST_00004404,POL_000007066,CH_EMAIL,UPSELL,Upsell France 2025,2025-11-03T15:00:00+00:00,2025,false,false,false,false,OFF_UPSELL_2025
CMPCT_00000009918,CMP_2026_UPSELL,CUST_00004404,POL_000007066,CH_EMAIL,UPSELL,Upsell France 2026,2026-05-01T08:00:00+00:00,2026,false,false,false,false,OFF_UPSELL_2026
CMPCT_00000009919,CMP_2025_UPSELL,CUST_00004405,POL_000007070,CH_EMAIL,UPSELL,Upsell France 2025,2025-02-01T17:00:00+00:00,2025,false,false,false,false,OFF_UPSELL_2025
CMPCT_00000009920,CMP_2025_RENEWAL,CUST_00004406,POL_000007071,CH_EMAIL,RENEWAL,Renewal France 2025,2025-05-25T19:00:00+00:00,2025,true,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009921,CMP_2023_RENEWAL,CUST_00004407,POL_000007073,CH_EMAIL,RENEWAL,Renewal France 2023,2023-04-11T12:00:00+00:00,2023,false,false,false,false,OFF_RENEWAL_2023
CMPCT_00000009922,CMP_2021_CROSS_SELL,CUST_00004408,POL_000007075,CH_EMAIL,CROSS_SELL,Cross_Sell France 2021,2021-04-26T19:00:00+00:00,2021,true,false,false,false,OFF_CROSS_SELL_2021
CMPCT_00000009923,CMP_2024_RENEWAL,CUST_00004408,POL_000007077,CH_EMAIL,RENEWAL,Renewal France 2024,2024-05-06T15:00:00+00:00,2024,true,false,false,false,OFF_RENEWAL_2024
CMPCT_00000009924,CMP_2026_CROSS_SELL,CUST_00004408,POL_000007075,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-12-07T17:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000009925,CMP_2025_RENEWAL,CUST_00004409,POL_000007078,CH_EMAIL,RENEWAL,Renewal France 2025,2025-12-09T08:00:00+00:00,2025,true,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009926,CMP_2025_UPSELL,CUST_00004410,POL_000007079,CH_EMAIL,UPSELL,Upsell France 2025,2025-10-11T15:00:00+00:00,2025,false,false,false,false,OFF_UPSELL_2025
CMPCT_00000009927,CMP_2021_RENEWAL,CUST_00004411,POL_000007080,CH_EMAIL,RENEWAL,Renewal France 2021,2021-01-08T09:00:00+00:00,2021,true,true,true,false,OFF_RENEWAL_2021
CMPCT_00000009928,CMP_2022_RENEWAL,CUST_00004411,POL_000007080,CH_EMAIL,RENEWAL,Renewal France 2022,2022-02-25T11:00:00+00:00,2022,true,true,true,false,OFF_RENEWAL_2022
CMPCT_00000009929,CMP_2023_RETENTION,CUST_00004412,POL_000007081,CH_EMAIL,RETENTION,Retention France 2023,2023-03-03T13:00:00+00:00,2023,true,true,false,false,OFF_RETENTION_2023
CMPCT_00000009930,CMP_2024_RENEWAL,CUST_00004412,POL_000007082,CH_EMAIL,RENEWAL,Renewal France 2024,2024-01-23T18:00:00+00:00,2024,false,false,false,false,OFF_RENEWAL_2024
CMPCT_00000009931,CMP_2025_UPSELL,CUST_00004412,POL_000007082,CH_EMAIL,UPSELL,Upsell France 2025,2025-01-22T18:00:00+00:00,2025,true,false,false,false,OFF_UPSELL_2025
CMPCT_00000009932,CMP_2020_CROSS_SELL,CUST_00004413,POL_000007083,CH_EMAIL,CROSS_SELL,Cross_Sell France 2020,2020-04-23T18:00:00+00:00,2020,true,true,false,false,OFF_CROSS_SELL_2020
CMPCT_00000009933,CMP_2023_RENEWAL,CUST_00004413,POL_000007083,CH_EMAIL,RENEWAL,Renewal France 2023,2023-01-01T19:00:00+00:00,2023,false,false,false,false,OFF_RENEWAL_2023
CMPCT_00000009934,CMP_2024_UPSELL,CUST_00004413,POL_000007083,CH_EMAIL,UPSELL,Upsell France 2024,2024-01-08T17:00:00+00:00,2024,true,false,false,false,OFF_UPSELL_2024
CMPCT_00000009935,CMP_2023_UPSELL,CUST_00004414,POL_000007084,CH_EMAIL,UPSELL,Upsell France 2023,2023-05-16T17:00:00+00:00,2023,true,true,false,false,OFF_UPSELL_2023
CMPCT_00000009936,CMP_2024_UPSELL,CUST_00004414,POL_000007084,CH_EMAIL,UPSELL,Upsell France 2024,2024-02-06T10:00:00+00:00,2024,true,true,false,false,OFF_UPSELL_2024
CMPCT_00000009937,CMP_2025_RENEWAL,CUST_00004414,POL_000007084,CH_EMAIL,RENEWAL,Renewal France 2025,2025-02-22T19:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009938,CMP_2021_UPSELL,CUST_00004415,POL_000007085,CH_EMAIL,UPSELL,Upsell France 2021,2021-06-17T09:00:00+00:00,2021,true,false,false,false,OFF_UPSELL_2021
CMPCT_00000009939,CMP_2022_RENEWAL,CUST_00004415,POL_000007085,CH_EMAIL,RENEWAL,Renewal France 2022,2022-07-06T18:00:00+00:00,2022,true,false,false,false,OFF_RENEWAL_2022
CMPCT_00000009940,CMP_2023_RENEWAL,CUST_00004415,POL_000007085,CH_EMAIL,RENEWAL,Renewal France 2023,2023-08-14T12:00:00+00:00,2023,false,false,false,false,OFF_RENEWAL_2023
CMPCT_00000009941,CMP_2024_RENEWAL,CUST_00004415,POL_000007085,CH_EMAIL,RENEWAL,Renewal France 2024,2024-03-21T09:00:00+00:00,2024,false,false,false,false,OFF_RENEWAL_2024
CMPCT_00000009942,CMP_2025_RENEWAL,CUST_00004415,POL_000007085,CH_EMAIL,RENEWAL,Renewal France 2025,2025-02-18T18:00:00+00:00,2025,true,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009943,CMP_2026_RETENTION,CUST_00004415,POL_000007085,CH_EMAIL,RETENTION,Retention France 2026,2026-03-23T16:00:00+00:00,2026,true,false,false,false,OFF_RETENTION_2026
CMPCT_00000009944,CMP_2026_UPSELL,CUST_00004417,POL_000007089,CH_EMAIL,UPSELL,Upsell France 2026,2026-10-07T15:00:00+00:00,2026,false,false,false,false,OFF_UPSELL_2026
CMPCT_00000009945,CMP_2023_RETENTION,CUST_00004418,POL_000007090,CH_EMAIL,RETENTION,Retention France 2023,2023-12-06T18:00:00+00:00,2023,false,false,false,false,OFF_RETENTION_2023
CMPCT_00000009946,CMP_2024_RENEWAL,CUST_00004418,POL_000007091,CH_EMAIL,RENEWAL,Renewal France 2024,2024-12-26T19:00:00+00:00,2024,true,false,false,false,OFF_RENEWAL_2024
CMPCT_00000009947,CMP_2022_RETENTION,CUST_00004419,POL_000007094,CH_EMAIL,RETENTION,Retention France 2022,2022-07-03T19:00:00+00:00,2022,true,false,false,false,OFF_RETENTION_2022
CMPCT_00000009948,CMP_2023_RETENTION,CUST_00004419,POL_000007092,CH_EMAIL,RETENTION,Retention France 2023,2023-08-18T11:00:00+00:00,2023,true,true,false,false,OFF_RETENTION_2023
CMPCT_00000009949,CMP_2025_RETENTION,CUST_00004419,POL_000007092,CH_EMAIL,RETENTION,Retention France 2025,2025-11-04T11:00:00+00:00,2025,true,false,false,false,OFF_RETENTION_2025
CMPCT_00000009950,CMP_2026_RENEWAL,CUST_00004419,POL_000007092,CH_EMAIL,RENEWAL,Renewal France 2026,2026-05-21T15:00:00+00:00,2026,false,false,false,false,OFF_RENEWAL_2026
CMPCT_00000009951,CMP_2023_CROSS_SELL,CUST_00004420,POL_000007095,CH_EMAIL,CROSS_SELL,Cross_Sell France 2023,2023-09-18T17:00:00+00:00,2023,true,true,false,false,OFF_CROSS_SELL_2023
CMPCT_00000009952,CMP_2025_RENEWAL,CUST_00004420,POL_000007095,CH_EMAIL,RENEWAL,Renewal France 2025,2025-05-10T10:00:00+00:00,2025,true,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009953,CMP_2024_UPSELL,CUST_00004421,POL_000007097,CH_EMAIL,UPSELL,Upsell France 2024,2024-10-17T14:00:00+00:00,2024,true,false,false,false,OFF_UPSELL_2024
CMPCT_00000009954,CMP_2020_CROSS_SELL,CUST_00004422,POL_000007098,CH_EMAIL,CROSS_SELL,Cross_Sell France 2020,2020-03-18T11:00:00+00:00,2020,true,false,false,false,OFF_CROSS_SELL_2020
CMPCT_00000009955,CMP_2022_CROSS_SELL,CUST_00004422,POL_000007098,CH_EMAIL,CROSS_SELL,Cross_Sell France 2022,2022-08-15T10:00:00+00:00,2022,false,false,false,false,OFF_CROSS_SELL_2022
CMPCT_00000009956,CMP_2023_RETENTION,CUST_00004422,POL_000007098,CH_EMAIL,RETENTION,Retention France 2023,2023-07-14T17:00:00+00:00,2023,true,true,true,false,OFF_RETENTION_2023
CMPCT_00000009957,CMP_2025_RENEWAL,CUST_00004422,POL_000007098,CH_EMAIL,RENEWAL,Renewal France 2025,2025-01-03T12:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009958,CMP_2026_RETENTION,CUST_00004422,POL_000007098,CH_EMAIL,RETENTION,Retention France 2026,2026-11-10T12:00:00+00:00,2026,true,true,false,false,OFF_RETENTION_2026
CMPCT_00000009959,CMP_2024_RENEWAL,CUST_00004423,POL_000007099,CH_EMAIL,RENEWAL,Renewal France 2024,2024-05-23T14:00:00+00:00,2024,true,true,false,false,OFF_RENEWAL_2024
CMPCT_00000009960,CMP_2022_CROSS_SELL,CUST_00004424,POL_000007103,CH_EMAIL,CROSS_SELL,Cross_Sell France 2022,2022-02-17T11:00:00+00:00,2022,true,false,false,false,OFF_CROSS_SELL_2022
CMPCT_00000009961,CMP_2022_RETENTION,CUST_00004425,POL_000007105,CH_EMAIL,RETENTION,Retention France 2022,2022-04-20T18:00:00+00:00,2022,true,false,false,false,OFF_RETENTION_2022
CMPCT_00000009962,CMP_2024_CROSS_SELL,CUST_00004425,POL_000007104,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-05-15T18:00:00+00:00,2024,true,false,false,false,OFF_CROSS_SELL_2024
CMPCT_00000009963,CMP_2020_CROSS_SELL,CUST_00004426,POL_000007108,CH_EMAIL,CROSS_SELL,Cross_Sell France 2020,2020-02-03T15:00:00+00:00,2020,true,false,false,false,OFF_CROSS_SELL_2020
CMPCT_00000009964,CMP_2021_CROSS_SELL,CUST_00004426,POL_000007106,CH_EMAIL,CROSS_SELL,Cross_Sell France 2021,2021-11-03T08:00:00+00:00,2021,true,false,false,false,OFF_CROSS_SELL_2021
CMPCT_00000009965,CMP_2025_RENEWAL,CUST_00004426,POL_000007109,CH_EMAIL,RENEWAL,Renewal France 2025,2025-07-08T14:00:00+00:00,2025,true,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009966,CMP_2026_CROSS_SELL,CUST_00004426,POL_000007107,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-09-04T12:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000009967,CMP_2025_RENEWAL,CUST_00004427,POL_000007110,CH_EMAIL,RENEWAL,Renewal France 2025,2025-11-16T15:00:00+00:00,2025,true,false,false,false,OFF_RENEWAL_2025
CMPCT_00000009968,CMP_2026_RENEWAL,CUST_00004427,POL_000007110,CH_EMAIL,RENEWAL,Renewal France 2026,2026-04-11T09:00:00+00:00,2026,true,true,false,false,OFF_RENEWAL_2026
CMPCT_00000009969,CMP_2020_UPSELL,CUST_00004428,POL_000007111,CH_EMAIL,UPSELL,Upsell France 2020,2020-08-26T09:00:00+00:00,2020,true,false,false,false,OFF_UPSELL_2020
CMPCT_00000009970,CMP_2021_RENEWAL,CUST_00004428,POL_000007111,CH_EMAIL,RENEWAL,Renewal France 2021,2021-11-21T18:00:00+00:00,2021,true,true,true,false,OFF_RENEWAL_2021
